SnapshotMonth,ProductID,WarehouseID,OpeningStock,ReceivedQty,ShippedQty,ClosingStock,ReorderPoint,StockoutFlag,ExpiredQty
2024-08-01,P030,W005,592,585,641,536,509,0,0
2024-08-01,P031,W001,635,147,412,370,348,0,0
2024-08-01,P031,W002,431,280,317,394,281,0,0
2024-08-01,P031,W003,552,106,407,251,304,0,0
2024-08-01,P031,W004,497,179,361,315,268,0,0
2024-08-01,P031,W005,277,308,215,370,287,0,0
2024-08-01,P032,W001,422,303,387,338,290,0,0
2024-08-01,P032,W002,382,105,319,168,398,1,0
2024-08-01,P032,W003,237,307,393,151,272,0,0
2024-08-01,P032,W004,375,153,198,330,248,0,0
2024-08-01,P032,W005,559,374,681,252,321,0,0
2024-08-01,P033,W001,287,200,378,109,375,1,0
2024-08-01,P033,W002,242,223,329,136,257,1,0
2024-08-01,P033,W003,356,433,546,243,382,0,0
2024-08-01,P033,W004,679,304,623,360,359,0,0
2024-08-01,P033,W005,265,335,460,140,298,1,0
2024-08-01,P034,W001,512,290,485,317,362,0,0
2024-08-01,P034,W002,391,95,252,234,310,0,0
2024-08-01,P034,W003,451,316,439,328,322,0,0
2024-08-01,P034,W004,608,446,559,495,397,0,0
2024-08-01,P034,W005,657,202,584,275,362,0,0
2024-08-01,P035,W001,453,189,239,403,269,0,0
2024-08-01,P035,W002,259,256,380,135,260,1,0
2024-08-01,P035,W003,233,200,191,242,273,0,0
2024-08-01,P035,W004,445,147,276,316,370,0,0
2024-08-01,P035,W005,618,188,418,388,361,0,0
2024-08-01,P036,W001,485,302,641,146,317,1,0
2024-08-01,P036,W002,293,273,297,269,324,0,0
2024-08-01,P036,W003,398,228,244,382,355,0,0
2024-08-01,P036,W004,582,184,468,298,309,0,0
2024-08-01,P036,W005,255,159,316,98,265,1,0
2024-08-01,P037,W001,214,140,128,226,197,0,0
2024-08-01,P037,W002,122,153,195,80,174,1,0
2024-08-01,P037,W003,194,241,315,120,213,0,0
2024-08-01,P037,W004,253,110,211,152,147,0,0
2024-08-01,P037,W005,240,238,313,165,215,0,0
2024-08-01,P038,W001,261,192,339,114,219,1,0
2024-08-01,P038,W002,259,95,199,155,172,0,10
2024-08-01,P038,W003,102,167,220,49,144,1,0
2024-08-01,P038,W004,151,153,239,65,200,1,0
2024-08-01,P038,W005,183,194,194,183,171,0,15
2024-08-01,P039,W001,270,101,131,240,183,0,26
2024-08-01,P039,W002,280,120,251,149,185,0,0
2024-08-01,P039,W003,205,51,115,141,158,0,0
2024-08-01,P039,W004,276,133,180,229,204,0,0
2024-08-01,P039,W005,223,108,261,70,192,1,0
2024-08-01,P040,W001,256,198,246,208,208,0,0
2024-08-01,P040,W002,306,234,228,312,220,0,0
2024-08-01,P040,W003,355,81,176,260,197,0,0
2024-08-01,P040,W004,152,117,120,149,166,0,0
2024-08-01,P040,W005,187,98,143,142,179,0,10
2024-08-01,P041,W001,241,34,157,118,135,0,0
2024-08-01,P041,W002,174,152,200,126,137,0,2
2024-08-01,P041,W003,233,112,279,66,166,1,0
2024-08-01,P041,W004,182,129,155,156,136,0,11
2024-08-01,P041,W005,184,204,178,210,174,0,0
2024-08-01,P042,W001,188,115,155,148,153,0,0
2024-08-01,P042,W002,257,144,205,196,161,0,0
2024-08-01,P042,W003,140,59,128,71,167,1,0
2024-08-01,P042,W004,224,221,281,164,221,0,0
2024-08-01,P042,W005,215,170,167,218,217,0,0
2024-09-01,P001,W001,1137,422,1014,545,889,0,0
2024-09-01,P001,W002,686,362,590,458,710,0,0
2024-09-01,P001,W003,1499,268,1330,437,841,1,0
2024-09-01,P001,W004,1729,923,1965,687,954,0,0
2024-09-01,P001,W005,1017,720,1153,584,886,0,0
2024-09-01,P002,W001,1019,996,1476,539,1056,1,0
2024-09-01,P002,W002,1132,777,958,951,693,0,0
2024-09-01,P002,W003,709,647,753,603,680,0,0
2024-09-01,P002,W004,1149,439,796,792,845,0,0
2024-09-01,P002,W005,1288,477,1385,380,930,1,0
2024-09-01,P003,W001,684,704,1053,335,805,1,0
2024-09-01,P003,W002,621,598,568,651,721,0,0
2024-09-01,P003,W003,821,1265,1128,958,1072,0,0
2024-09-01,P003,W004,895,782,1278,399,781,1,0
2024-09-01,P003,W005,1540,460,1552,448,840,1,0
2024-09-01,P004,W001,1266,742,1644,364,938,1,0
2024-09-01,P004,W002,687,684,862,509,745,0,0
2024-09-01,P004,W003,1446,850,1627,669,1087,0,0
2024-09-01,P004,W004,1038,713,1067,684,821,0,0
2024-09-01,P004,W005,1685,1214,1648,1251,1025,0,0
2024-09-01,P005,W001,1093,887,1129,851,1097,0,0
2024-09-01,P005,W002,1135,571,795,911,773,0,0
2024-09-01,P005,W003,1011,240,731,520,871,0,0
2024-09-01,P005,W004,1208,949,1697,460,931,1,0
2024-09-01,P005,W005,1837,1076,1958,955,1114,0,0
2024-09-01,P006,W001,1527,708,1248,987,806,0,0
2024-09-01,P006,W002,870,847,1322,395,738,1,0
2024-09-01,P006,W003,1870,956,1900,926,1003,0,0
2024-09-01,P006,W004,838,320,504,654,682,0,0
2024-09-01,P006,W005,1306,430,1029,707,1102,0,0
2024-09-01,P007,W001,965,219,760,424,830,1,0
2024-09-01,P007,W002,1547,638,889,1296,976,0,0
2024-09-01,P007,W003,954,709,1238,425,881,1,0
2024-09-01,P007,W004,2027,740,1329,1438,1105,0,0
2024-09-01,P007,W005,1311,894,1383,822,961,0,0
2024-09-01,P008,W001,1438,935,1926,447,1055,1,0
2024-09-01,P008,W002,1040,703,1193,550,977,0,0
2024-09-01,P008,W003,1557,1035,1351,1241,1019,0,0
2024-09-01,P008,W004,1115,852,819,1148,1008,0,0
2024-09-01,P008,W005,1585,1043,960,1668,909,0,0
2024-09-01,P009,W001,1351,239,617,973,879,0,0
2024-09-01,P009,W002,573,627,672,528,760,0,0
2024-09-01,P009,W003,601,247,451,397,704,0,0
2024-09-01,P009,W004,972,216,935,253,784,1,0
2024-09-01,P009,W005,1635,1016,1207,1444,892,0,0
2024-09-01,P010,W001,1561,914,996,1479,931,0,0
2024-09-01,P010,W002,1750,459,860,1349,1115,0,0
2024-09-01,P010,W003,1131,223,1037,317,887,1,0
2024-09-01,P010,W004,1357,1020,1423,954,984,0,0
2024-09-01,P010,W005,675,713,931,457,913,1,0
2024-09-01,P011,W001,1685,588,1792,481,900,1,0
2024-09-01,P011,W002,769,608,610,767,907,0,0
2024-09-01,P011,W003,939,547,1172,314,852,1,0
2024-09-01,P011,W004,1017,1009,1246,780,888,0,0
2024-09-01,P011,W005,870,980,1335,515,877,0,0
2024-09-01,P012,W001,1346,444,1253,537,805,0,0
2024-09-01,P012,W002,1698,680,1568,810,962,0,0
2024-09-01,P012,W003,595,239,420,414,834,1,0
2024-09-01,P012,W004,1672,908,1797,783,1046,0,0
2024-09-01,P012,W005,673,703,688,688,921,0,0
2024-09-01,P013,W001,507,184,399,292,410,0,0
2024-09-01,P013,W002,529,163,413,279,418,0,31
2024-09-01,P013,W003,355,205,403,157,341,1,0
2024-09-01,P013,W004,582,264,457,389,548,0,32
2024-09-01,P013,W005,656,155,414,397,433,0,0
2024-09-01,P014,W001,517,198,345,370,423,0,0
2024-09-01,P014,W002,647,127,285,489,436,0,0
2024-09-01,P014,W003,438,475,557,356,413,0,28
2024-09-01,P014,W004,598,270,581,287,342,0,0
2024-09-01,P014,W005,604,229,386,447,423,0,0
2024-09-01,P015,W001,637,456,806,287,415,0,0
2024-09-01,P015,W002,527,474,449,552,544,0,23
2024-09-01,P015,W003,331,219,391,159,369,1,0
2024-09-01,P015,W004,267,338,278,327,359,0,30
2024-09-01,P015,W005,594,171,365,400,404,0,0
2024-09-01,P016,W001,747,474,657,564,513,0,0
2024-09-01,P016,W002,770,447,574,643,474,0,70
2024-09-01,P016,W003,358,455,618,195,497,1,0
2024-09-01,P016,W004,719,505,713,511,532,0,22
2024-09-01,P016,W005,617,246,601,262,405,0,19
2024-09-01,P017,W001,524,397,328,593,550,0,0
2024-09-01,P017,W002,979,649,1303,325,555,0,0
2024-09-01,P017,W003,637,168,518,287,360,0,0
2024-09-01,P017,W004,716,365,563,518,473,0,19
2024-09-01,P017,W005,471,473,494,450,396,0,0
2024-09-01,P018,W001,416,242,269,389,372,0,0
2024-09-01,P018,W002,528,441,412,557,450,0,0
2024-09-01,P018,W003,603,387,693,297,536,0,0
2024-09-01,P018,W004,421,116,203,334,407,0,0
2024-09-01,P018,W005,739,164,699,204,451,1,0
2024-09-01,P019,W001,394,257,513,138,357,1,5
2024-09-01,P019,W002,775,138,677,236,423,0,0
2024-09-01,P019,W003,777,248,767,258,438,0,0
2024-09-01,P019,W004,332,179,411,100,361,1,0
2024-09-01,P019,W005,656,368,739,285,450,0,0
2024-09-01,P020,W001,755,198,629,324,401,0,0
2024-09-01,P020,W002,432,236,463,205,517,1,0
2024-09-01,P020,W003,490,246,405,331,347,0,10
2024-09-01,P020,W004,428,222,347,303,460,0,0
2024-09-01,P020,W005,665,383,696,352,374,0,34
2024-09-01,P021,W001,604,218,388,434,400,0,0
2024-09-01,P021,W002,659,264,376,547,398,0,0
2024-09-01,P021,W003,437,230,260,407,401,0,40
2024-09-01,P021,W004,383,144,316,211,434,1,0
2024-09-01,P021,W005,601,169,272,498,531,0,0
2024-09-01,P022,W001,396,539,486,449,461,0,0
2024-09-01,P022,W002,544,109,351,302,426,0,0
2024-09-01,P022,W003,777,389,558,608,530,0,0
2024-09-01,P022,W004,1115,562,932,745,617,0,0
2024-09-01,P022,W005,451,219,331,339,512,0,0
2024-09-01,P023,W001,524,476,579,421,569,0,0
2024-09-01,P023,W002,1000,307,707,600,633,0,0
2024-09-01,P023,W003,429,171,325,275,431,0,0
2024-09-01,P023,W004,910,332,604,638,506,0,0
2024-09-01,P023,W005,682,452,668,466,619,0,0
2024-09-01,P024,W001,616,222,444,394,422,0,0
2024-09-01,P024,W002,942,439,674,707,642,0,0
2024-09-01,P024,W003,1062,298,864,496,568,0,0
2024-09-01,P024,W004,346,284,323,307,440,0,0
2024-09-01,P024,W005,550,665,840,375,620,0,0
2024-09-01,P025,W001,737,308,766,279,619,1,0
2024-09-01,P025,W002,451,577,470,558,640,0,0
2024-09-01,P025,W003,991,482,660,813,558,0,0
2024-09-01,P025,W004,407,274,527,154,438,1,0
2024-09-01,P025,W005,543,202,418,327,574,0,0
2024-09-01,P026,W001,389,113,224,278,393,0,0
2024-09-01,P026,W002,546,248,522,272,566,1,0
2024-09-01,P026,W003,892,651,609,934,596,0,0
2024-09-01,P026,W004,463,203,489,177,394,1,0
2024-09-01,P026,W005,519,327,641,205,430,1,0
2024-09-01,P027,W001,595,463,714,344,616,0,0
2024-09-01,P027,W002,923,374,572,725,627,0,0
2024-09-01,P027,W003,431,456,683,204,418,1,0
2024-09-01,P027,W004,725,181,523,383,536,0,0
2024-09-01,P027,W005,367,252,450,169,457,1,0
2024-09-01,P028,W001,455,258,417,296,395,0,0
2024-09-01,P028,W002,598,372,366,604,609,0,0
2024-09-01,P028,W003,907,315,995,227,493,1,0
2024-09-01,P028,W004,379,465,491,353,435,0,0
2024-09-01,P028,W005,477,631,887,221,556,1,0
2024-09-01,P029,W001,683,497,494,686,417,0,0
2024-09-01,P029,W002,774,549,1049,274,639,1,0
2024-09-01,P029,W003,652,684,546,790,591,0,0
2024-09-01,P029,W004,423,131,419,135,405,1,0
2024-09-01,P029,W005,1076,439,994,521,609,0,0
2024-09-01,P030,W001,763,536,493,806,492,0,0
2024-09-01,P030,W002,768,461,536,693,536,0,0
2024-09-01,P030,W003,853,413,665,601,638,0,0
2024-09-01,P030,W004,616,498,789,325,644,1,0
2024-09-01,P030,W005,892,606,604,894,534,0,0
2024-09-01,P031,W001,453,171,275,349,246,0,0
2024-09-01,P031,W002,605,106,342,369,324,0,0
2024-09-01,P031,W003,195,227,267,155,271,0,0
2024-09-01,P031,W004,286,117,301,102,392,1,0
2024-09-01,P031,W005,418,224,236,406,358,0,0
2024-09-01,P032,W001,219,209,207,221,241,0,0
2024-09-01,P032,W002,481,312,444,349,285,0,0
2024-09-01,P032,W003,433,243,291,385,323,0,0
2024-09-01,P032,W004,346,208,425,129,276,1,0
2024-09-01,P032,W005,344,388,327,405,390,0,0
2024-09-01,P033,W001,324,233,447,110,261,1,0
2024-09-01,P033,W002,217,155,247,125,292,1,0
2024-09-01,P033,W003,473,401,672,202,348,0,0
2024-09-01,P033,W004,559,167,472,254,318,0,0
2024-09-01,P033,W005,378,174,348,204,320,0,0
2024-09-01,P034,W001,237,218,293,162,312,1,0
2024-09-01,P034,W002,337,440,547,230,372,0,0
2024-09-01,P034,W003,326,224,327,223,274,0,0
2024-09-01,P034,W004,354,372,475,251,316,0,0
2024-09-01,P034,W005,355,384,447,292,343,0,0
2024-09-01,P035,W001,369,85,317,137,326,1,0
2024-09-01,P035,W002,668,300,363,605,359,0,0
2024-09-01,P035,W003,332,104,281,155,270,0,0
2024-09-01,P035,W004,245,149,246,148,252,0,0
2024-09-01,P035,W005,332,143,190,285,320,0,0
2024-09-01,P036,W001,544,289,395,438,361,0,0
2024-09-01,P036,W002,206,163,144,225,258,0,0
2024-09-01,P036,W003,317,380,312,385,338,0,0
2024-09-01,P036,W004,462,178,520,120,269,1,0
2024-09-01,P036,W005,427,332,339,420,369,0,0
2024-09-01,P037,W001,356,83,233,206,224,0,0
2024-09-01,P037,W002,130,52,68,114,155,0,0
2024-09-01,P037,W003,123,46,65,104,149,0,0
2024-09-01,P037,W004,264,104,288,80,189,1,0
2024-09-01,P037,W005,137,145,174,108,165,0,1
2024-09-01,P038,W001,153,225,266,112,215,1,0
2024-09-01,P038,W002,338,96,224,210,204,0,0
2024-09-01,P038,W003,254,134,221,167,224,0,0
2024-09-01,P038,W004,169,79,196,52,167,1,1
2024-09-01,P038,W005,290,211,288,213,218,0,11
2024-09-01,P039,W001,198,67,165,100,164,0,0
2024-09-01,P039,W002,206,112,123,195,167,0,0
2024-09-01,P039,W003,174,99,120,153,138,0,9
2024-09-01,P039,W004,355,206,326,235,196,0,0
2024-09-01,P039,W005,182,241,210,213,204,0,0
2024-09-01,P040,W001,314,241,435,120,217,0,0
2024-09-01,P040,W002,235,187,318,104,199,1,12
2024-09-01,P040,W003,301,55,167,189,163,0,0
2024-09-01,P040,W004,152,147,148,151,145,0,0
2024-09-01,P040,W005,194,73,208,59,162,1,0
2024-09-01,P041,W001,314,121,324,111,174,0,0
2024-09-01,P041,W002,253,35,156,132,143,0,0
2024-09-01,P041,W003,296,141,264,173,162,0,0
2024-09-01,P041,W004,193,53,100,146,208,0,0
2024-09-01,P041,W005,184,155,132,207,143,0,4
2024-09-01,P042,W001,143,67,85,125,193,0,4
2024-09-01,P042,W002,263,121,251,133,143,0,0
2024-09-01,P042,W003,136,75,132,79,137,0,0
2024-09-01,P042,W004,212,58,166,104,210,1,0
2024-09-01,P042,W005,383,235,300,318,211,0,17
2024-10-01,P001,W001,1241,466,1255,452,700,0,0
2024-10-01,P001,W002,777,271,795,253,741,1,0
2024-10-01,P001,W003,1238,317,1246,309,767,1,0
2024-10-01,P001,W004,1698,1037,1283,1452,993,0,0
2024-10-01,P001,W005,1214,592,968,838,1124,0,0
2024-10-01,P002,W001,896,840,726,1010,871,0,0
2024-10-01,P002,W002,1329,669,1539,459,777,0,0
2024-10-01,P002,W003,912,342,485,769,1072,0,0
2024-10-01,P002,W004,1104,328,850,582,1089,1,0
2024-10-01,P002,W005,1561,639,1419,781,1102,0,0
2024-10-01,P003,W001,726,426,776,376,827,1,0
2024-10-01,P003,W002,744,895,955,684,850,0,0
2024-10-01,P003,W003,943,842,820,965,866,0,0
2024-10-01,P003,W004,1762,557,1675,644,1100,0,0
2024-10-01,P003,W005,502,378,647,233,679,1,0
2024-10-01,P004,W001,1102,326,1157,271,721,1,0
2024-10-01,P004,W002,900,505,937,468,1092,1,0
2024-10-01,P004,W003,1532,963,1615,880,963,0,0
2024-10-01,P004,W004,724,732,919,537,1015,1,0
2024-10-01,P004,W005,1440,745,1356,829,982,0,0
2024-10-01,P005,W001,1067,943,754,1256,983,0,0
2024-10-01,P005,W002,1497,431,687,1241,925,0,0
2024-10-01,P005,W003,1089,615,1370,334,722,1,0
2024-10-01,P005,W004,1237,1006,1038,1205,962,0,0
2024-10-01,P005,W005,769,943,1266,446,795,0,0
2024-10-01,P006,W001,1338,700,1290,748,1060,0,0
2024-10-01,P006,W002,1033,501,796,738,690,0,0
2024-10-01,P006,W003,1193,503,1124,572,1051,1,0
2024-10-01,P006,W004,1348,1126,922,1552,1053,0,0
2024-10-01,P006,W005,1847,506,844,1509,1117,0,0
2024-10-01,P007,W001,909,608,814,703,1085,0,0
2024-10-01,P007,W002,1153,803,1362,594,932,0,0
2024-10-01,P007,W003,1151,469,1166,454,836,1,0
2024-10-01,P007,W004,810,639,1134,315,1097,1,0
2024-10-01,P007,W005,580,374,661,293,743,1,0
2024-10-01,P008,W001,1110,532,733,909,850,0,0
2024-10-01,P008,W002,1526,1173,1310,1389,1070,0,0
2024-10-01,P008,W003,1266,290,797,759,866,0,0
2024-10-01,P008,W004,1333,744,1627,450,796,0,0
2024-10-01,P008,W005,1745,588,1627,706,961,0,0
2024-10-01,P009,W001,1602,751,1388,965,905,0,0
2024-10-01,P009,W002,1446,798,1200,1044,914,0,0
2024-10-01,P009,W003,834,379,971,242,1034,1,0
2024-10-01,P009,W004,1307,838,1358,787,1044,0,0
2024-10-01,P009,W005,939,1107,870,1176,1070,0,0
2024-10-01,P010,W001,624,440,615,449,783,0,0
2024-10-01,P010,W002,517,666,877,306,736,1,0
2024-10-01,P010,W003,1010,879,1041,848,908,0,0
2024-10-01,P010,W004,1322,791,1690,423,866,1,0
2024-10-01,P010,W005,734,793,891,636,792,0,0
2024-10-01,P011,W001,919,438,889,468,993,1,0
2024-10-01,P011,W002,1003,383,1076,310,779,1,0
2024-10-01,P011,W003,1278,674,694,1258,720,0,0
2024-10-01,P011,W004,584,641,944,281,788,1,0
2024-10-01,P011,W005,905,580,565,920,792,0,0
2024-10-01,P012,W001,1038,571,1302,307,994,1,0
2024-10-01,P012,W002,1844,368,1771,441,973,1,0
2024-10-01,P012,W003,1002,1110,1375,737,1032,0,0
2024-10-01,P012,W004,1880,862,1422,1320,1083,0,0
2024-10-01,P012,W005,1605,757,1501,861,1056,0,0
2024-10-01,P013,W001,792,347,758,381,555,0,12
2024-10-01,P013,W002,583,216,550,249,469,1,28
2024-10-01,P013,W003,403,413,318,498,514,0,0
2024-10-01,P013,W004,635,115,493,257,360,0,3
2024-10-01,P013,W005,471,401,323,549,411,0,0
2024-10-01,P014,W001,595,495,807,283,428,0,0
2024-10-01,P014,W002,870,204,446,628,497,0,0
2024-10-01,P014,W003,652,419,655,416,378,0,0
2024-10-01,P014,W004,494,417,663,248,455,1,23
2024-10-01,P014,W005,707,227,691,243,509,1,15
2024-10-01,P015,W001,1043,437,823,657,558,0,0
2024-10-01,P015,W002,401,206,494,113,445,1,0
2024-10-01,P015,W003,750,210,629,331,550,0,0
2024-10-01,P015,W004,795,213,384,624,476,0,22
2024-10-01,P015,W005,932,292,839,385,545,0,0
2024-10-01,P016,W001,855,392,552,695,514,0,0
2024-10-01,P016,W002,684,532,557,659,559,0,22
2024-10-01,P016,W003,297,187,230,254,384,0,26
2024-10-01,P016,W004,300,432,559,173,407,1,7
2024-10-01,P016,W005,438,337,456,319,389,0,10
2024-10-01,P017,W001,621,349,694,276,396,0,19
2024-10-01,P017,W002,558,177,600,135,377,1,15
2024-10-01,P017,W003,672,359,647,384,501,0,0
2024-10-01,P017,W004,414,266,351,329,374,0,0
2024-10-01,P017,W005,678,296,487,487,560,0,0
2024-10-01,P018,W001,527,154,485,196,550,1,0
2024-10-01,P018,W002,762,132,686,208,431,1,0
2024-10-01,P018,W003,687,129,505,311,385,0,0
2024-10-01,P018,W004,766,598,1111,253,499,1,0
2024-10-01,P018,W005,398,336,425,309,413,0,0
2024-10-01,P019,W001,529,160,399,290,526,0,0
2024-10-01,P019,W002,394,639,597,436,556,0,0
2024-10-01,P019,W003,460,392,530,322,385,0,0
2024-10-01,P019,W004,562,605,692,475,539,0,12
2024-10-01,P019,W005,329,181,411,99,359,1,0
2024-10-01,P020,W001,553,458,469,542,404,0,0
2024-10-01,P020,W002,559,504,844,219,515,1,0
2024-10-01,P020,W003,665,264,714,215,466,1,0
2024-10-01,P020,W004,667,463,464,666,543,0,0
2024-10-01,P020,W005,999,536,561,974,559,0,0
2024-10-01,P021,W001,687,379,797,269,460,0,0
2024-10-01,P021,W002,603,625,739,489,556,0,0
2024-10-01,P021,W003,835,536,827,544,507,0,0
2024-10-01,P021,W004,555,303,432,426,547,0,0
2024-10-01,P021,W005,895,524,1016,403,562,0,0
2024-10-01,P022,W001,532,215,601,146,506,1,0
2024-10-01,P022,W002,828,390,943,275,457,0,0
2024-10-01,P022,W003,1160,724,1249,635,643,0,0
2024-10-01,P022,W004,826,257,666,417,499,0,0
2024-10-01,P022,W005,365,271,371,265,435,0,0
2024-10-01,P023,W001,747,422,428,741,472,0,0
2024-10-01,P023,W002,506,703,914,295,645,1,0
2024-10-01,P023,W003,716,238,615,339,410,0,0
2024-10-01,P023,W004,586,108,266,428,403,0,0
2024-10-01,P023,W005,748,527,661,614,456,0,0
2024-10-01,P024,W001,370,155,193,332,524,0,0
2024-10-01,P024,W002,338,432,361,409,466,0,0
2024-10-01,P024,W003,699,297,719,277,483,0,0
2024-10-01,P024,W004,867,474,690,651,466,0,0
2024-10-01,P024,W005,349,576,563,362,483,0,0
2024-10-01,P025,W001,947,342,532,757,547,0,0
2024-10-01,P025,W002,390,589,586,393,505,0,0
2024-10-01,P025,W003,812,543,531,824,571,0,0
2024-10-01,P025,W004,471,571,752,290,521,0,0
2024-10-01,P025,W005,446,427,330,543,489,0,0
2024-10-01,P026,W001,645,318,347,616,565,0,0
2024-10-01,P026,W002,499,122,470,151,452,1,0
2024-10-01,P026,W003,495,455,364,586,631,0,0
2024-10-01,P026,W004,516,578,631,463,502,0,0
2024-10-01,P026,W005,922,363,563,722,589,0,0
2024-10-01,P027,W001,989,498,1003,484,590,0,0
2024-10-01,P027,W002,1015,247,588,674,622,0,0
2024-10-01,P027,W003,639,165,418,386,541,0,0
2024-10-01,P027,W004,524,470,778,216,640,1,0
2024-10-01,P027,W005,652,239,630,261,462,0,0
2024-10-01,P028,W001,795,540,624,711,557,0,0
2024-10-01,P028,W002,859,359,532,686,470,0,0
2024-10-01,P028,W003,485,207,502,190,622,1,0
2024-10-01,P028,W004,557,167,573,151,452,1,0
2024-10-01,P028,W005,586,407,680,313,567,0,0
2024-10-01,P029,W001,534,481,712,303,602,1,0
2024-10-01,P029,W002,658,441,522,577,474,0,0
2024-10-01,P029,W003,1130,675,1119,686,606,0,0
2024-10-01,P029,W004,828,373,595,606,469,0,0
2024-10-01,P029,W005,770,366,876,260,478,1,0
2024-10-01,P030,W001,840,361,784,417,451,0,0
2024-10-01,P030,W002,739,469,703,505,465,0,0
2024-10-01,P030,W003,728,379,636,471,394,0,0
2024-10-01,P030,W004,849,396,905,340,563,0,0
2024-10-01,P030,W005,772,272,626,418,611,0,0
2024-10-01,P031,W001,299,113,165,247,291,0,0
2024-10-01,P031,W002,343,93,178,258,255,0,0
2024-10-01,P031,W003,402,218,452,168,326,1,0
2024-10-01,P031,W004,473,194,251,416,309,0,0
2024-10-01,P031,W005,473,276,576,173,337,1,0
2024-10-01,P032,W001,453,98,342,209,266,0,0
2024-10-01,P032,W002,326,231,421,136,343,1,0
2024-10-01,P032,W003,578,84,478,184,319,0,0
2024-10-01,P032,W004,530,169,283,416,307,0,0
2024-10-01,P032,W005,583,225,581,227,340,0,0
2024-10-01,P033,W001,580,319,662,237,367,0,0
2024-10-01,P033,W002,231,164,189,206,306,0,0
2024-10-01,P033,W003,578,348,756,170,311,1,0
2024-10-01,P033,W004,318,191,380,129,283,1,0
2024-10-01,P033,W005,299,457,618,138,391,1,0
2024-10-01,P034,W001,551,212,612,151,359,1,0
2024-10-01,P034,W002,290,240,380,150,280,1,0
2024-10-01,P034,W003,613,194,590,217,350,0,0
2024-10-01,P034,W004,304,221,304,221,261,0,0
2024-10-01,P034,W005,399,374,368,405,391,0,0
2024-10-01,P035,W001,323,259,333,249,293,0,0
2024-10-01,P035,W002,712,346,474,584,390,0,0
2024-10-01,P035,W003,568,436,352,652,372,0,0
2024-10-01,P035,W004,422,460,681,201,384,1,0
2024-10-01,P035,W005,641,353,422,572,392,0,0
2024-10-01,P036,W001,490,291,532,249,388,0,0
2024-10-01,P036,W002,460,287,497,250,363,0,0
2024-10-01,P036,W003,493,436,567,362,380,0,0
2024-10-01,P036,W004,680,425,768,337,398,0,0
2024-10-01,P036,W005,415,217,290,342,343,0,0
2024-10-01,P037,W001,364,166,381,149,218,0,9
2024-10-01,P037,W002,209,149,233,125,196,0,0
2024-10-01,P037,W003,367,115,325,157,221,0,18
2024-10-01,P037,W004,222,65,148,139,189,0,0
2024-10-01,P037,W005,268,159,177,250,213,0,0
2024-10-01,P038,W001,179,205,240,144,172,0,0
2024-10-01,P038,W002,267,124,293,98,220,1,0
2024-10-01,P038,W003,230,86,115,201,207,0,0
2024-10-01,P038,W004,170,99,101,168,141,0,0
2024-10-01,P038,W005,112,130,87,155,147,0,5
2024-10-01,P039,W001,225,200,152,273,211,0,25
2024-10-01,P039,W002,147,191,209,129,161,0,0
2024-10-01,P039,W003,209,105,191,123,203,0,6
2024-10-01,P039,W004,208,154,146,216,186,0,0
2024-10-01,P039,W005,257,97,167,187,150,0,0
2024-10-01,P040,W001,302,173,388,87,224,1,0
