OrderID,OrderDate,RequiredDate,ShipDate,ProductID,CustomerID,Channel,SupplierID,WarehouseID,OrderQty,UnitPrice,DiscountPct,Revenue,UnitCost,COGS,GrossProfit,OTIF_Flag,LateDays,StockoutFlag,ReturnQty,WasteQty,QualityIssueFlag,PromoFlag
O00743,2024-04-21,2024-04-30,2024-04-30,P036,C050,Distributor,S002,W003,46,4.66,0.04,205.79,2.88,132.48,73.31,1,0,0,0,0,0,0
O00744,2024-08-31,2024-09-10,2024-09-10,P009,C036,Retail,S007,W003,204,2.27,0.14,398.25,1.45,295.8,102.45,1,0,0,4,0,0,1
O00745,2025-10-30,2025-11-01,2025-11-01,P039,C040,Distributor,S006,W003,79,1.67,0.1,118.74,0.89,70.31,48.43,1,0,0,0,0,0,1
O00746,2024-02-29,2024-03-02,2024-03-02,P038,C036,Distributor,S006,W003,92,1.43,0.03,127.61,0.91,83.72,43.89,1,0,0,0,0,0,0
O00747,2024-05-30,2024-06-01,2024-06-01,P040,C030,Retail,S006,W001,20,1.32,0.06,24.82,0.86,17.2,7.62,1,0,0,0,0,0,0
O00748,2025-11-25,2025-12-02,2025-12-02,P023,C070,Retail,S004,W005,177,2,0.13,307.98,1.14,201.78,106.2,1,0,0,0,0,0,1
O00749,2025-11-28,2025-12-10,2025-12-10,P027,C010,Retail,S008,W004,58,2.7,0.05,148.77,1.63,94.54,54.23,1,0,0,0,0,1,0
O00750,2025-01-12,2025-01-24,2025-01-24,P003,C038,Retail,S008,W001,220,1.44,0.05,300.96,0.87,191.4,109.56,1,0,0,0,0,0,0
O00751,2024-08-08,2024-08-15,2024-08-15,P025,C075,Retail,S004,W001,160,1.94,0.12,273.15,1.4,224,49.15,1,0,0,0,0,0,1
O00752,2024-05-04,2024-05-13,2024-05-13,P034,C007,Retail,S002,W005,138,4.76,0.06,617.47,3.05,420.9,196.57,1,0,0,0,0,0,0
O00753,2025-04-11,2025-04-16,2025-04-16,P021,C015,E-commerce,S001,W005,175,3.11,0.04,522.48,1.97,344.75,177.73,1,0,0,0,0,0,0
O00754,2024-08-23,2024-08-25,2024-08-25,P037,C017,E-commerce,S006,W003,105,2.04,0.04,205.63,1.4,147,58.63,1,0,0,0,0,0,0
O00755,2025-02-22,2025-03-06,2025-03-06,P027,C065,HoReCa,S008,W005,155,2.7,0.02,410.13,1.63,252.65,157.48,1,0,0,0,0,0,0
O00756,2024-02-04,2024-02-11,2024-02-11,P028,C004,Distributor,S004,W003,28,2.44,0.04,65.59,1.5,42,23.59,1,0,0,0,0,0,0
O00757,2025-12-30,2026-01-04,2026-01-04,P019,C016,HoReCa,S001,W005,2,2.27,0.12,4,1.53,3.06,0.94,1,0,0,0,0,0,1
O00758,2025-03-22,2025-03-28,2025-03-31,P019,C062,E-commerce,S003,W004,4,2.27,0.04,8.72,1.53,6.12,2.6,0,3,0,0,0,0,0
O00759,2025-03-25,2025-03-30,2025-03-30,P012,C066,Retail,S001,W005,122,1.97,0.06,225.92,1.3,158.6,67.32,1,0,0,0,0,0,0
O00760,2024-07-01,2024-07-13,2024-07-13,P010,C027,Retail,S008,W002,59,1.85,0.05,103.69,1.01,59.59,44.1,1,0,0,0,0,0,0
O00761,2024-09-22,2024-09-24,2024-09-24,P039,C030,Retail,S006,W003,40,1.67,0.04,64.13,0.89,35.6,28.53,1,0,0,0,0,0,0
O00762,2025-05-15,2025-05-25,2025-05-25,P002,C048,Distributor,S007,W001,235,1.5,0.04,338.4,0.81,190.35,148.05,1,0,0,0,0,0,0
O00763,2024-05-02,2024-05-14,2024-05-14,P029,C056,Retail,S008,W002,206,2.79,0.05,546,1.46,300.76,245.24,1,0,0,0,0,0,0
O00764,2024-12-09,2024-12-15,2024-12-15,P018,C059,E-commerce,S003,W003,212,3.22,0.02,668.99,2.09,443.08,225.91,1,0,0,0,0,0,0
O00765,2025-11-07,2025-11-09,2025-11-09,P041,C002,HoReCa,S006,W001,164,1.71,0.03,272.03,1.1,180.4,91.63,1,0,0,0,0,0,0
O00766,2024-03-31,2024-04-09,2024-04-09,P034,C028,Retail,S002,W005,112,4.76,0.04,511.8,3.05,341.6,170.2,1,0,0,0,0,0,0
O00767,2024-08-28,2024-08-30,2024-08-30,P041,C068,Distributor,S006,W004,194,1.71,0.04,318.47,1.1,213.4,105.07,1,0,0,0,0,0,0
O00768,2024-10-21,2024-10-28,2024-10-28,P027,C058,E-commerce,S004,W005,104,2.7,0.03,272.38,1.63,169.52,102.86,1,0,0,0,0,0,0
O00769,2025-05-10,2025-05-21,2025-05-23,P032,C077,Retail,S005,W002,62,4.97,0.05,292.73,3.3,204.6,88.13,0,2,0,0,0,0,0
O00770,2025-02-12,2025-02-17,2025-02-17,P017,C007,E-commerce,S001,W005,175,2.57,0.02,440.75,1.46,255.5,185.25,1,0,0,0,0,0,0
O00771,2025-10-02,2025-10-12,2025-10-13,P008,C079,Retail,S007,W003,3,2.17,0.13,5.66,1.17,3.51,2.15,0,1,0,0,0,0,1
O00772,2025-06-15,2025-06-21,2025-06-21,P014,C047,Distributor,S003,W003,62,1.95,0.03,117.27,1.12,69.44,47.83,1,0,0,0,0,0,0
O00773,2024-08-08,2024-08-19,2024-08-19,P036,C032,Distributor,S005,W001,34,4.66,0.03,153.69,2.88,97.92,55.77,1,0,0,0,0,1,0
O00774,2024-05-06,2024-05-18,2024-05-18,P025,C052,Distributor,S008,W001,75,1.94,0.12,128.04,1.4,105,23.04,1,0,0,0,0,0,1
O00775,2025-09-11,2025-09-23,2025-09-23,P010,C013,E-commerce,S008,W003,163,1.85,0.03,292.5,1.01,164.63,127.87,1,0,0,0,0,0,0
O00776,2025-11-02,2025-11-04,2025-11-04,P037,C038,Retail,S006,W002,206,2.04,0.05,399.23,1.4,288.4,110.83,1,0,0,0,0,1,0
O00777,2025-05-23,2025-05-30,2025-05-30,P026,C048,HoReCa,S004,W003,128,2.65,0.03,329.02,1.83,234.24,94.78,1,0,0,0,0,0,0
O00778,2024-03-26,2024-03-31,2024-03-31,P007,C072,Distributor,S001,W001,133,2.1,0.02,273.71,1.23,163.59,110.12,1,0,0,0,0,0,0
O00779,2024-08-26,2024-09-05,2024-09-05,P004,C033,E-commerce,S007,W005,256,1.6,0.02,401.41,1.02,261.12,140.29,1,0,0,0,0,0,0
O00780,2025-10-29,2025-11-03,2025-11-03,P016,C042,HoReCa,S001,W005,126,3.15,0.04,381.02,2.05,258.3,122.72,1,0,0,0,0,0,0
O00781,2024-06-14,2024-06-25,2024-06-25,P034,C016,HoReCa,S005,W005,23,4.76,0.02,107.29,3.05,70.15,37.14,1,0,0,0,0,0,0
O00782,2024-01-10,2024-01-15,2024-01-15,P019,C016,E-commerce,S001,W005,21,2.27,0.03,46.24,1.53,32.13,14.11,1,0,0,0,0,0,0
O00783,2025-06-19,2025-06-24,2025-06-24,P014,C079,HoReCa,S001,W003,41,1.95,0.04,76.75,1.12,45.92,30.83,1,0,0,0,0,0,0
O00784,2024-01-11,2024-01-17,2024-01-17,P021,C054,HoReCa,S003,W005,197,3.11,0.02,600.42,1.97,388.09,212.33,1,0,0,0,0,0,0
O00785,2024-03-03,2024-03-05,2024-03-05,P040,C021,HoReCa,S006,W001,81,1.32,0.1,96.23,0.86,69.66,26.57,1,0,0,0,0,0,1
O00786,2025-10-01,2025-10-08,2025-10-08,P026,C033,HoReCa,S004,W005,107,2.65,0.02,277.88,1.83,195.81,82.07,1,0,0,0,0,0,0
O00787,2025-01-27,2025-02-08,2025-02-08,P022,C074,Retail,S008,W005,177,2.52,0.06,419.28,1.51,267.27,152.01,1,0,0,0,0,0,0
O00788,2025-06-07,2025-06-19,2025-06-19,P029,C055,Retail,S008,W003,65,2.79,0.06,170.47,1.46,94.9,75.57,1,0,0,0,0,0,0
O00789,2024-11-20,2024-12-01,2024-12-01,P034,C011,Distributor,S005,W003,56,4.76,0.03,258.56,3.05,170.8,87.76,1,0,0,0,0,0,0
O00790,2025-03-21,2025-03-23,2025-03-23,P042,C004,E-commerce,S006,W002,105,1.93,0.03,196.57,1.27,133.35,63.22,1,0,0,0,0,0,0
O00791,2024-07-02,2024-07-07,2024-07-07,P001,C047,Retail,S001,W003,106,2.04,0.04,207.59,1.07,113.42,94.17,1,0,0,0,0,0,0
O00792,2025-12-13,2025-12-19,2025-12-19,P017,C036,Distributor,S003,W003,160,2.57,0.04,394.75,1.46,233.6,161.15,1,0,0,0,0,0,0
O00793,2025-10-25,2025-11-03,2025-11-05,P035,C014,Retail,S002,W005,162,3.56,0.04,553.65,2.53,409.86,143.79,0,2,0,0,0,0,0
O00794,2025-07-11,2025-07-17,2025-07-17,P018,C025,Retail,S003,W003,150,3.22,0.05,458.85,2.09,313.5,145.35,1,0,0,0,0,0,0
O00795,2024-01-15,2024-01-22,2024-01-22,P026,C054,Retail,S004,W005,141,2.65,0.04,358.7,1.83,258.03,100.67,1,0,0,0,0,0,0
O00796,2024-01-04,2024-01-09,2024-01-09,P020,C036,Retail,S001,W003,109,1.85,0.06,189.55,1.08,117.72,71.83,1,0,0,0,0,0,0
O00797,2024-03-29,2024-04-10,2024-04-10,P012,C041,Distributor,S008,W003,35,1.97,0.03,66.88,1.3,45.5,21.38,1,0,0,0,0,0,0
O00798,2024-07-14,2024-07-24,2024-07-24,P009,C049,Retail,S007,W003,83,2.27,0.13,163.92,1.45,120.35,43.57,1,0,0,0,0,0,1
O00799,2024-09-22,2024-10-04,2024-10-04,P029,C034,Retail,S008,W004,80,2.79,0.06,209.81,1.46,116.8,93.01,1,0,0,0,0,0,0
O00800,2025-08-05,2025-08-10,2025-08-10,P014,C056,Retail,S001,W002,321,1.95,0.06,588.39,1.12,359.52,228.87,1,0,0,0,0,0,0
O00801,2024-08-11,2024-08-18,2024-08-18,P030,C034,HoReCa,S004,W004,98,2.82,0.04,265.31,1.89,185.22,80.09,1,0,0,3,0,0,0
O00802,2024-01-09,2024-01-19,2024-01-19,P011,C054,Retail,S007,W005,95,1.67,0.04,152.3,1.08,102.6,49.7,1,0,0,0,0,0,0
O00803,2025-09-23,2025-10-05,2025-10-05,P030,C076,E-commerce,S008,W003,46,2.82,0.04,124.53,1.89,86.94,37.59,1,0,0,0,0,0,0
O00804,2025-06-03,2025-06-13,2025-06-13,P007,C035,HoReCa,S007,W003,118,2.1,0.1,223.02,1.23,145.14,77.88,1,0,0,0,0,0,1
O00805,2025-08-04,2025-08-09,2025-08-09,P009,C043,Retail,S001,W001,322,2.27,0.04,701.7,1.45,466.9,234.8,1,0,0,0,0,0,0
O00806,2024-07-27,2024-08-03,2024-08-03,P028,C012,Retail,S004,W003,45,2.44,0.04,105.41,1.5,67.5,37.91,1,0,0,0,0,0,0
O00807,2025-04-28,2025-05-05,2025-05-05,P025,C060,E-commerce,S004,W003,200,1.94,0.02,380.24,1.4,280,100.24,1,0,0,0,0,0,0
O00808,2025-09-03,2025-09-15,2025-09-18,P026,C069,HoReCa,S008,W001,72,2.65,0.04,183.17,1.83,131.76,51.41,0,3,0,0,0,0,0
O00809,2024-01-02,2024-01-04,2024-01-04,P040,C051,Retail,S006,W005,71,1.32,0.05,89.03,0.86,61.06,27.97,1,0,0,0,0,0,0
O00810,2025-05-07,2025-05-12,2025-05-12,P003,C034,Retail,S001,W004,172,1.44,0.04,237.77,0.87,149.64,88.13,1,0,0,0,0,0,0
O00811,2024-01-13,2024-01-25,2024-01-25,P011,C041,HoReCa,S008,W001,32,1.67,0.04,51.3,1.08,34.56,16.74,1,0,0,0,0,0,0
O00812,2025-09-10,2025-09-22,2025-09-22,P029,C065,E-commerce,S008,W005,131,2.79,0.03,354.53,1.46,191.26,163.27,1,0,0,0,0,0,0
O00813,2024-01-08,2024-01-15,2024-01-15,P022,C076,HoReCa,S004,W002,27,2.52,0.03,66,1.51,40.77,25.23,1,0,0,0,0,0,0
O00814,2025-12-03,2025-12-15,2025-12-15,P024,C033,E-commerce,S008,W005,90,2.64,0.11,211.46,1.6,144,67.46,1,0,1,0,0,0,1
O00815,2024-12-31,2025-01-10,2025-01-10,P003,C069,Retail,S007,W003,74,1.44,0.05,101.23,0.87,64.38,36.85,1,0,0,0,0,0,0
O00816,2025-06-20,2025-06-22,2025-06-22,P037,C010,Retail,S006,W004,70,2.04,0.06,134.23,1.4,98,36.23,1,0,0,0,0,0,0
O00817,2025-10-14,2025-10-20,2025-10-20,P020,C055,Retail,S003,W002,64,1.85,0.04,113.66,1.08,69.12,44.54,1,0,0,0,0,0,0
O00818,2024-11-06,2024-11-08,2024-11-08,P040,C032,Retail,S006,W003,13,1.32,0.05,16.3,0.86,11.18,5.12,1,0,0,0,0,0,0
O00819,2025-02-12,2025-02-17,2025-02-17,P012,C037,Retail,S001,W002,192,1.97,0.05,359.33,1.3,249.6,109.73,1,0,0,0,0,0,0
O00820,2025-12-27,2026-01-01,2026-01-01,P021,C029,E-commerce,S001,W001,180,3.11,0.03,543.01,1.97,354.6,188.41,1,0,0,0,0,0,0
O00821,2024-01-13,2024-01-25,2024-01-25,P022,C044,Distributor,S008,W002,198,2.52,0.04,479,1.51,298.98,180.02,1,0,0,0,0,0,0
O00822,2024-03-21,2024-03-23,2024-03-23,P041,C045,E-commerce,S006,W005,222,1.71,0.03,368.23,1.1,244.2,124.03,1,0,0,0,29,0,0
O00823,2024-12-26,2024-12-28,2024-12-28,P037,C003,Distributor,S006,W002,22,2.04,0.02,43.98,1.4,30.8,13.18,1,0,0,0,0,0,0
O00824,2025-02-14,2025-02-23,2025-02-23,P036,C028,Retail,S002,W005,249,4.66,0.04,1113.93,2.88,717.12,396.81,1,0,0,0,0,0,0
O00825,2025-06-29,2025-07-11,2025-07-11,P026,C029,E-commerce,S008,W002,139,2.65,0.1,331.51,1.83,254.37,77.14,1,0,1,0,0,0,1
O00826,2025-11-30,2025-12-12,2025-12-12,P007,C050,Retail,S008,W003,61,2.1,0.04,122.98,1.23,75.03,47.95,1,0,0,0,0,0,0
O00827,2025-09-05,2025-09-07,2025-09-07,P037,C003,Retail,S006,W002,20,2.04,0.04,39.17,1.4,28,11.17,1,0,0,0,0,0,0
O00828,2024-06-14,2024-06-21,2024-06-21,P030,C048,Retail,S004,W003,82,2.82,0.05,219.68,1.89,154.98,64.7,1,0,0,2,0,0,0
O00829,2025-03-30,2025-04-05,2025-04-05,P016,C023,Distributor,S003,W002,90,3.15,0.02,277.83,2.05,184.5,93.33,1,0,0,1,0,0,0
O00830,2025-04-26,2025-05-08,2025-05-08,P025,C010,Distributor,S008,W004,22,1.94,0.04,40.97,1.4,30.8,10.17,1,0,0,0,0,0,0
O00831,2024-03-02,2024-03-07,2024-03-07,P019,C051,Retail,S001,W005,95,2.27,0.04,207.02,1.53,145.35,61.67,1,0,0,0,0,0,0
O00832,2024-06-22,2024-07-04,2024-07-04,P024,C053,Retail,S008,W003,49,2.64,0.13,112.54,1.6,78.4,34.14,1,0,0,2,0,0,1
O00833,2024-09-23,2024-10-05,2024-10-05,P022,C038,Retail,S008,W003,100,2.52,0.04,241.92,1.51,151,90.92,1,0,0,0,0,0,0
O00834,2025-01-06,2025-01-12,2025-01-12,P019,C040,HoReCa,S003,W003,70,2.27,0.04,152.54,1.53,107.1,45.44,1,0,0,0,0,0,0
O00835,2024-10-26,2024-11-02,2024-11-02,P025,C033,Distributor,S004,W005,113,1.94,0.11,195.11,1.4,158.2,36.91,1,0,0,0,0,0,1
O00836,2024-06-23,2024-07-05,2024-07-06,P023,C020,HoReCa,S008,W003,154,2,0.04,295.68,1.14,175.56,120.12,0,1,0,0,0,0,0
O00837,2024-12-16,2024-12-22,2024-12-22,P015,C040,Retail,S003,W001,34,2.03,0.04,66.26,1.2,40.8,25.46,1,0,0,0,0,0,0
O00838,2025-06-20,2025-06-26,2025-06-26,P015,C026,Retail,S003,W005,107,2.03,0.05,206.35,1.2,128.4,77.95,1,0,0,0,0,0,0
O00839,2024-03-22,2024-03-27,2024-03-27,P004,C058,Retail,S001,W005,166,1.6,0.04,254.98,1.02,169.32,85.66,1,0,0,0,0,0,0
O00840,2024-10-11,2024-10-16,2024-10-16,P006,C025,Distributor,S001,W003,59,1.65,0.03,94.43,1.14,67.26,27.17,1,0,0,0,0,0,0
O00841,2025-07-03,2025-07-13,2025-07-13,P004,C010,Retail,S007,W004,137,1.6,0.05,208.24,1.02,139.74,68.5,1,0,1,0,0,0,0
O00842,2025-03-29,2025-03-31,2025-03-31,P042,C079,Retail,S006,W002,37,1.93,0.05,67.84,1.27,46.99,20.85,1,0,0,0,0,0,0
O00843,2024-11-02,2024-11-07,2024-11-07,P017,C069,Retail,S001,W001,45,2.57,0.04,111.02,1.46,65.7,45.32,1,0,0,0,0,0,0
O00844,2024-03-08,2024-03-20,2024-03-20,P028,C039,Retail,S008,W001,151,2.44,0.04,353.7,1.5,226.5,127.2,1,0,0,0,0,0,0
O00845,2025-04-28,2025-05-03,2025-05-03,P007,C039,HoReCa,S001,W003,194,2.1,0.02,399.25,1.23,238.62,160.63,1,0,0,0,0,0,0
O00846,2025-10-31,2025-11-02,2025-11-02,P039,C035,HoReCa,S006,W001,76,1.67,0.03,123.11,0.89,67.64,55.47,1,0,0,0,0,0,0
O00847,2024-11-11,2024-11-23,2024-11-23,P028,C073,Retail,S008,W004,48,2.44,0.06,110.09,1.5,72,38.09,1,0,0,0,0,0,0
O00848,2024-08-01,2024-08-07,2024-08-07,P017,C038,Retail,S003,W002,165,2.57,0.05,402.85,1.46,240.9,161.95,1,0,0,0,0,0,0
O00849,2024-10-07,2024-10-12,2024-10-12,P007,C010,Retail,S001,W004,26,2.1,0.04,52.42,1.23,31.98,20.44,1,0,0,0,0,0,0
O00850,2025-09-13,2025-09-15,2025-09-15,P038,C013,Retail,S006,W001,149,1.43,0.05,202.42,0.91,135.59,66.83,1,0,0,0,0,0,0
O00851,2024-06-04,2024-06-16,2024-06-16,P010,C074,Retail,S008,W005,247,1.85,0.06,429.53,1.01,249.47,180.06,1,0,0,0,0,0,0
O00852,2025-12-17,2025-12-23,2025-12-23,P021,C047,Retail,S003,W002,96,3.11,0.05,283.63,1.97,189.12,94.51,1,0,0,0,0,0,0
O00853,2024-01-24,2024-02-03,2024-02-03,P009,C016,Retail,S007,W005,19,2.27,0.06,40.54,1.45,27.55,12.99,1,0,0,0,0,0,0
O00854,2024-11-30,2024-12-09,2024-12-09,P035,C063,HoReCa,S002,W002,140,3.56,0.04,478.46,2.53,354.2,124.26,1,0,0,0,0,0,0
O00855,2024-03-30,2024-04-01,2024-04-01,P037,C079,E-commerce,S006,W003,35,2.04,0.03,69.26,1.4,49,20.26,1,0,0,0,0,0,0
O00856,2025-08-12,2025-08-24,2025-08-24,P022,C059,Distributor,S008,W003,104,2.52,0.04,251.6,1.51,157.04,94.56,1,0,1,0,0,0,0
O00857,2024-08-16,2024-08-18,2024-08-18,P038,C042,E-commerce,S006,W005,95,1.43,0.04,130.42,0.91,86.45,43.97,1,0,0,0,0,0,0
O00858,2025-09-08,2025-09-18,2025-09-18,P003,C017,Distributor,S007,W003,117,1.44,0.03,163.43,0.87,101.79,61.64,1,0,0,0,0,0,0
O00859,2024-08-26,2024-09-01,2024-09-01,P014,C046,Distributor,S003,W001,49,1.95,0.02,93.64,1.12,54.88,38.76,1,0,0,0,0,0,0
O00860,2025-02-12,2025-02-18,2025-02-18,P013,C027,Retail,S003,W002,31,2.91,0.06,84.8,2.09,64.79,20.01,1,0,0,0,0,0,0
O00861,2025-09-11,2025-09-18,2025-09-18,P023,C041,Retail,S004,W002,46,2,0.06,86.48,1.14,52.44,34.04,1,0,0,1,0,0,0
O00862,2024-12-29,2025-01-10,2025-01-11,P024,C040,Distributor,S008,W001,104,2.64,0.04,263.58,1.6,166.4,97.18,0,1,0,0,0,0,0
O00863,2025-10-24,2025-10-30,2025-10-30,P021,C006,Retail,S003,W004,202,3.11,0.05,596.81,1.97,397.94,198.87,1,0,0,0,0,0,0
O00864,2025-01-15,2025-01-17,2025-01-17,P040,C021,Retail,S006,W002,66,1.32,0.04,83.64,0.86,56.76,26.88,1,0,0,0,0,0,0
O00865,2024-06-15,2024-06-27,2024-06-27,P002,C040,Retail,S008,W002,145,1.5,0.12,191.4,0.81,117.45,73.95,1,0,0,6,0,0,1
O00866,2025-01-21,2025-01-23,2025-01-23,P039,C022,Retail,S006,W001,96,1.67,0.04,153.91,0.89,85.44,68.47,1,0,0,0,0,0,0
O00867,2025-07-03,2025-07-10,2025-07-10,P029,C018,Retail,S004,W003,35,2.79,0.14,83.98,1.46,51.1,32.88,1,0,0,0,0,0,1
O00868,2025-08-07,2025-08-13,2025-08-13,P013,C017,Distributor,S003,W001,200,2.91,0.04,558.72,2.09,418,140.72,1,0,0,0,0,0,0
O00869,2024-07-08,2024-07-13,2024-07-13,P020,C043,E-commerce,S001,W003,110,1.85,0.02,199.43,1.08,118.8,80.63,1,0,0,0,0,0,0
O00870,2025-01-29,2025-01-31,2025-01-31,P041,C026,Retail,S006,W005,130,1.71,0.12,195.62,1.1,143,52.62,1,0,0,0,0,0,1
O00871,2025-10-05,2025-10-07,2025-10-07,P037,C028,HoReCa,S006,W005,170,2.04,0.03,336.4,1.4,238,98.4,1,0,0,0,0,0,0
O00872,2025-07-16,2025-07-28,2025-07-28,P030,C013,E-commerce,S008,W003,167,2.82,0.11,419.14,1.89,315.63,103.51,1,0,1,0,0,0,1
O00873,2024-04-23,2024-05-03,2024-05-03,P008,C071,Retail,S007,W003,106,2.17,0.04,220.82,1.17,124.02,96.8,1,0,0,0,0,0,0
O00874,2025-06-07,2025-06-13,2025-06-13,P013,C019,E-commerce,S003,W003,232,2.91,0.04,648.12,2.09,484.88,163.24,1,0,0,0,0,0,0
O00875,2025-06-29,2025-07-06,2025-07-06,P024,C070,Retail,S004,W005,164,2.64,0.06,406.98,1.6,262.4,144.58,1,0,0,0,0,0,0
O00876,2025-02-14,2025-02-19,2025-02-19,P019,C050,Distributor,S001,W003,38,2.27,0.02,84.53,1.53,58.14,26.39,1,0,0,0,0,0,0
O00877,2024-08-01,2024-08-03,2024-08-03,P040,C009,Retail,S006,W004,108,1.32,0.04,136.86,0.86,92.88,43.98,1,0,0,0,0,0,0
O00878,2024-12-24,2024-12-29,2024-12-29,P005,C029,Distributor,S001,W002,177,2.05,0.12,319.31,1.29,228.33,90.98,1,0,0,0,0,0,1
O00879,2024-12-01,2024-12-13,2024-12-13,P001,C016,Retail,S008,W005,15,2.04,0.04,29.38,1.07,16.05,13.33,1,0,0,0,0,0,0
O00880,2024-12-15,2024-12-20,2024-12-20,P018,C006,Retail,S001,W004,96,3.22,0.06,290.57,2.09,200.64,89.93,1,0,0,0,0,0,0
O00881,2025-06-19,2025-06-24,2025-06-26,P007,C078,Distributor,S001,W004,37,2.1,0.04,74.59,1.23,45.51,29.08,0,2,0,0,0,0,0
O00882,2024-12-02,2024-12-09,2024-12-09,P027,C033,Retail,S004,W005,69,2.7,0.06,175.12,1.63,112.47,62.65,1,0,0,0,0,0,0
O00883,2025-12-26,2026-01-04,2026-01-04,P032,C073,Retail,S002,W004,70,4.97,0.04,333.98,3.3,231,102.98,1,0,0,0,0,0,0
O00884,2025-09-10,2025-09-22,2025-09-22,P027,C051,HoReCa,S008,W005,93,2.7,0.03,243.57,1.63,151.59,91.98,1,0,0,0,0,0,0
O00885,2025-03-18,2025-03-23,2025-03-23,P002,C028,HoReCa,S001,W005,118,1.5,0.02,173.46,0.81,95.58,77.88,1,0,0,0,0,0,0
O00886,2024-09-11,2024-09-16,2024-09-16,P018,C058,HoReCa,S001,W005,220,3.22,0.03,687.15,2.09,459.8,227.35,1,0,0,0,0,0,0
O00887,2025-02-14,2025-02-21,2025-02-21,P023,C023,Retail,S004,W002,35,2,0.04,67.2,1.14,39.9,27.3,1,0,0,0,0,0,0
O00888,2025-09-28,2025-10-09,2025-10-09,P032,C024,Retail,S005,W005,19,4.97,0.05,89.71,3.3,62.7,27.01,1,0,0,0,0,0,0
O00889,2024-01-17,2024-01-27,2024-01-27,P008,C025,Distributor,S007,W003,118,2.17,0.04,245.82,1.17,138.06,107.76,1,0,0,0,0,0,0
O00890,2025-11-10,2025-11-22,2025-11-26,P026,C034,HoReCa,S008,W004,98,2.65,0.03,251.91,1.83,179.34,72.57,0,4,0,0,0,0,0
O00891,2024-03-25,2024-03-31,2024-03-31,P021,C029,Retail,S003,W002,287,3.11,0.12,785.46,1.97,565.39,220.07,1,0,0,0,0,0,1
O00892,2024-08-09,2024-08-21,2024-08-21,P010,C032,HoReCa,S008,W001,115,1.85,0.04,204.24,1.01,116.15,88.09,1,0,0,0,0,0,0
O00893,2025-01-31,2025-02-05,2025-02-05,P017,C047,Retail,S001,W002,111,2.57,0.05,271.01,1.46,162.06,108.95,1,0,0,0,0,0,0
O00894,2025-07-05,2025-07-07,2025-07-07,P038,C065,Retail,S006,W005,67,1.43,0.04,91.98,0.91,60.97,31.01,1,0,0,0,0,0,0
O00895,2025-04-21,2025-04-26,2025-04-26,P018,C074,HoReCa,S001,W005,83,3.22,0.02,261.91,2.09,173.47,88.44,1,0,0,0,0,0,0
O00896,2024-03-06,2024-03-18,2024-03-18,P023,C009,Distributor,S008,W004,140,2,0.04,268.8,1.14,159.6,109.2,1,0,0,0,0,0,0
O00897,2025-11-08,2025-11-20,2025-11-20,P029,C040,Retail,S008,W003,25,2.79,0.04,66.96,1.46,36.5,30.46,1,0,0,0,0,0,0
O00898,2024-02-24,2024-03-02,2024-03-02,P023,C076,HoReCa,S004,W001,43,2,0.04,82.56,1.14,49.02,33.54,1,0,0,0,0,0,0
O00899,2024-07-04,2024-07-09,2024-07-09,P002,C064,Retail,S001,W003,149,1.5,0.05,212.32,0.81,120.69,91.63,1,0,0,0,0,0,0
O00900,2024-06-30,2024-07-07,2024-07-07,P028,C033,Retail,S004,W005,168,2.44,0.06,385.32,1.5,252,133.32,1,0,0,0,0,0,0
O00901,2025-09-12,2025-09-24,2025-09-24,P004,C072,Retail,S008,W001,205,1.6,0.04,314.88,1.02,209.1,105.78,1,0,0,0,0,0,0
O00902,2024-03-12,2024-03-24,2024-03-25,P012,C025,HoReCa,S008,W003,256,1.97,0.03,489.19,1.3,332.8,156.39,0,1,0,0,0,0,0
O00903,2024-06-30,2024-07-11,2024-07-11,P033,C020,HoReCa,S005,W002,297,4.43,0.02,1289.4,2.4,712.8,576.6,1,0,0,0,0,0,0
O00904,2025-06-14,2025-06-26,2025-06-26,P011,C064,Retail,S008,W001,78,1.67,0.05,123.75,1.08,84.24,39.51,1,0,0,0,0,0,0
O00905,2025-07-21,2025-07-26,2025-07-26,P005,C047,Distributor,S001,W001,37,2.05,0.1,68.27,1.29,47.73,20.54,1,0,0,0,0,0,1
O00906,2025-08-28,2025-09-09,2025-09-09,P007,C012,Retail,S008,W003,253,2.1,0.06,499.42,1.23,311.19,188.23,1,0,0,0,0,0,0
O00907,2024-07-21,2024-07-26,2024-07-26,P019,C055,Retail,S001,W002,45,2.27,0.05,97.04,1.53,68.85,28.19,1,0,0,0,0,0,0
O00908,2025-12-16,2025-12-21,2025-12-21,P004,C068,Distributor,S001,W004,142,1.6,0.12,199.94,1.02,144.84,55.1,1,0,0,0,0,0,1
O00909,2024-01-29,2024-02-03,2024-02-03,P004,C039,Retail,S001,W002,55,1.6,0.05,83.6,1.02,56.1,27.5,1,0,0,0,0,0,0
O00910,2024-08-07,2024-08-19,2024-08-19,P007,C024,Retail,S008,W005,49,2.1,0.06,96.73,1.23,60.27,36.46,1,0,1,0,0,0,0
O00911,2024-10-24,2024-11-03,2024-11-03,P001,C031,Distributor,S007,W003,293,2.04,0.03,579.79,1.07,313.51,266.28,1,0,0,0,0,0,0
